index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
464,406-0216823-6545905,216823,Women,33,12/4/2022,Delivered,Amazon,JNE3405-KR-M,kurta,M,1,INR,435,SURAT,GUJARAT,395009,IN,FALSE
465,406-1863792-6381102,1863792,Women,49,12/4/2022,Delivered,Nalli,JNE3405-KR-XL,kurta,XL,1,INR,399,BUCHIREDDIPALEM,ANDHRA PRADESH,524305,IN,FALSE
466,171-1002340-4588349,1002340,Women,52,12/4/2022,Delivered,Flipkart,SAR011,Saree,Free,1,INR,442,SOUTH GOA,GOA,403725,IN,FALSE
467,403-2216196-8989933,2216196,Women,29,12/4/2022,Delivered,Others,SET264-KR-NP-XL,Set,XL,1,INR,824,DHARWAD,KARNATAKA,580009,IN,FALSE
468,408-4300165-9396326,4300165,Women,38,12/4/2022,Delivered,Meesho,SET377-KR-NP-XL,Set,XL,1,INR,1238,SECUNDERABAD,TELANGANA,500104,IN,FALSE
469,406-8400190-2999545,8400190,Women,18,12/4/2022,Delivered,Meesho,SET265-KR-NP-XL,Set,XL,1,INR,835,HYDERABAD,TELANGANA,500050,IN,FALSE
470,405-9113248-9314745,9113248,Women,18,12/4/2022,Delivered,Flipkart,J0167-KR-XS,kurta,XS,1,INR,315,MALAPPURAM,KERALA,679334,IN,FALSE
471,402-5520338-9778758,5520338,Women,33,12/4/2022,Delivered,Meesho,JNE3405-KR-L,kurta,L,1,INR,449,KOLKATA,WEST BENGAL,700057,IN,FALSE
472,171-5510344-6923543,5510344,Women,59,12/4/2022,Delivered,Flipkart,SET098-KR-PP-M,Set,M,1,INR,759,CHENNAI,TAMIL NADU,600049,IN,FALSE
473,407-0648743-0725138,648743,Women,57,12/4/2022,Delivered,Amazon,SAR018,Saree,Free,1,INR,684,THANE,MAHARASHTRA,400607,IN,FALSE
474,171-4525940-0891507,4525940,Women,62,12/4/2022,Delivered,Ajio,J0148-SET-XL,Set,XL,1,INR,636,GHAZIABAD,UTTAR PRADESH,201005,IN,FALSE
475,171-4525940-0891507,4525940,Women,36,12/4/2022,Delivered,Nalli,JNE3703-KR-M,kurta,M,1,INR,292,KULLU,HIMACHAL PRADESH,175101,IN,FALSE
476,171-5487299-6205113,5487299,Women,30,12/4/2022,Delivered,Nalli,SET291-KR-PP-L,Set,L,1,INR,579,PIRANGUT,MAHARASHTRA,412115,IN,FALSE
477,171-3760677-1367533,3760677,Men,40,12/4/2022,Delivered,Flipkart,JNE3806-KR-XXXL,kurta,3XL,1,INR,545,BENGALURU,KARNATAKA,560086,IN,FALSE
478,408-3086922-1029106,3086922,Women,23,12/4/2022,Cancelled,Amazon,SET268-KR-NP-L,Set,L,1,INR,788,BENGALURU,KARNATAKA,560036,IN,FALSE
479,402-4283216-6574726,4283216,Women,39,12/4/2022,Delivered,Amazon,JNE3787-KR-XXL,kurta,XXL,1,INR,458,KANCHEEPURAM,TAMIL NADU,631501,IN,FALSE
480,402-4283216-6574726,4283216,Men,53,12/4/2022,Delivered,Flipkart,J0006-SET-S,Ethnic Dress,S,1,INR,899,BENGALURU,KARNATAKA,560037,IN,FALSE
481,408-0263159-4320328,263159,Women,47,12/4/2022,Returned,Myntra,SET400-KR-NP-L,Set,L,1,INR,1068,KALADHUNGI,UTTARAKHAND,263139,IN,FALSE
482,406-2735063-3679501,2735063,Women,32,12/4/2022,Delivered,Amazon,SET144-KR-NP-L,Set,L,1,INR,788,NEW DELHI,DELHI,110059,IN,FALSE
483,406-1908556-1071530,1908556,Women,31,12/4/2022,Delivered,Amazon,SAR017,Saree,Free,1,INR,968,VAISHALI,BIHAR,844101,IN,FALSE
484,406-0263726-5575551,263726,Women,57,12/4/2022,Delivered,Myntra,JNE3721-KR-XL,kurta,XL,1,INR,301,NEW DELHI,DELHI,110060,IN,FALSE
485,403-0828016-0451506,828016,Men,34,12/4/2022,Delivered,Myntra,J0341-DR-XL,Western Dress,XL,1,INR,744,THIRUVANANTHAPURAM,KERALA,695586,IN,FALSE
486,403-3510246-5512302,3510246,Women,18,12/4/2022,Delivered,Amazon,J0162-SKD-S,Set,S,1,INR,1199,FARIDPUR BAREILLY DISTRICT,UTTAR PRADESH,243503,IN,FALSE
487,403-1562996-3132350,1562996,Women,23,12/4/2022,Delivered,Myntra,BL104-S,Blouse,S,1,INR,625,ALLAHABAD,UTTAR PRADESH,211004,IN,FALSE
488,403-1562996-3132350,1562996,Women,69,12/4/2022,Delivered,Ajio,JNE3366-KR-1053-XL,kurta,XL,1,INR,382,Bengaluru,KARNATAKA,560035,IN,FALSE
489,402-1412370-9685169,1412370,Women,32,12/4/2022,Delivered,Amazon,SAR024,Saree,Free,1,INR,958,Rasayani,MAHARASHTRA,410222,IN,TRUE
490,403-0195090-0359513,195090,Women,31,12/4/2022,Returned,Flipkart,SET405-KR-NP-M,Set,M,1,INR,715,HYDERABAD,TELANGANA,500029,IN,FALSE
491,408-4805720-2828314,4805720,Women,48,12/4/2022,Cancelled,Flipkart,SET171-KR-NP-L,Set,L,1,INR,792,PUNE,MAHARASHTRA,411048,IN,FALSE
492,408-1482595-9961958,1482595,Women,55,12/4/2022,Delivered,Nalli,SAR024,Saree,Free,1,INR,1018,DHALIYUR,TAMIL NADU,641109,IN,FALSE
493,404-0561569-5414723,561569,Women,74,12/4/2022,Delivered,Amazon,J0134-SET-L,Set,L,1,INR,693,GURUGRAM,HARYANA,122001,IN,FALSE
494,404-9913700-4902721,9913700,Women,28,12/4/2022,Delivered,Flipkart,JNE3618-KR-M,kurta,M,1,INR,375,BENGALURU,KARNATAKA,560048,IN,FALSE
495,404-6038553-2708307,6038553,Women,21,12/4/2022,Delivered,Others,JNE3465-KR-XXL,kurta,XXL,1,INR,523,DOWLESWARAM,ANDHRA PRADESH,533125,IN,FALSE
496,407-3491457-0963526,3491457,Women,32,12/4/2022,Delivered,Ajio,SET333-KR-DPT-XXXL,Set,3XL,1,INR,967,PUDUCHERRY,PUDUCHERRY,605013,IN,FALSE
497,171-9395757-8658715,9395757,Women,47,12/4/2022,Delivered,Amazon,SET132-KR-NP-XXL,Set,XXL,1,INR,612,CHENNAI,TAMIL NADU,600024,IN,FALSE
498,171-5763184-9158761,5763184,Women,30,12/4/2022,Delivered,Flipkart,J0023-TP-XXL,Top,XXL,1,INR,375,PUNE,MAHARASHTRA,412307,IN,FALSE
499,404-3307096-8985128,3307096,Men,38,12/4/2022,Delivered,Amazon,J0157-DR-L,Western Dress,L,1,INR,956,BAPATLA,ANDHRA PRADESH,522101,IN,FALSE
